title,genre
Fate/Stay Night: Heaven's Feel I. Presage Flower,Action
The Lost City of Z,Adventure
Mom and Dad,Thriller
The Glass Castle,Drama
T2 Trainspotting,Crime
How to Be a Latin Lover,Comedy
Toni Erdmann,Comedy
Kidnap,Drama
All the Money in the World,Thriller
The Circle,Drama
Snatched,Action
Victoria & Abdul,Drama
Olaf's Frozen Adventure,Adventure
Detroit,Crime
Extortion,Action
First Kill,Action
Diary of a Wimpy Kid: The Long Haul,Comedy
Okja,Adventure
Justice League Dark,Action
The Beguiled,Drama
Downsizing,Comedy
Tangled: Before Ever After,Adventure
Batman and Harley Quinn,Adventure
Silence,Drama
Breathe,Drama
Security,Action
Unlocked,Action
Revolt,Action
Aftermath,Drama
Home Again,Comedy
24 Hours to Live,Action
The Humanity Bureau,Action
Salyut-7,Action
They Call Me Jeeg,Action
20th Century Women,Drama
Baahubali 2: The Conclusion,Action
Sleepless,Action
Rock Dog,Adventure
Professor Marston and the Wonder Women,Drama
Ocean Waves,Romance
Amityville: The Awakening,Thriller
Wish Upon,Thriller
The Promise,History
Dear Dictator,Comedy
The Blackcoat's Daughter,Horror
The Mercy,Drama
Brad's Status,Comedy
Sniper: Ultimate Kill,Action
Jungle,Adventure
Goodbye Christopher Robin,Family
Wonder Wheel,Drama
Loving Vincent,Animation
Inconceivable,Thriller
Keep Watching,Thriller
Kiss and Cry,Music
Suburbicon,Thriller
The Pirates of Somalia,Drama
Borg vs McEnroe,Drama
Batman vs. Two-Face,Action
My Little Pony: The Movie,Music
Tulip Fever,Drama
Solace,Thriller
Elle,Drama
A Dog's Purpose,Comedy
The Bye Bye Man,Horror
Flatliners,Drama
Megan Leavey,Drama
Teen Titans: The Judas Contract,Science Fiction
Fist Fight,Comedy
The Vanishing of Sidney Hall,Drama
Colossal,Drama
Blair Witch,Thriller
Radius,Fantasy
Sandy Wexler,Comedy
12 Feet Deep,Thriller
Resident Evil: Vendetta,Horror
Trespass Against Us,Drama
Icarus,Documentary
Don't Knock Twice,Horror
Lovesong,Drama
6 Days,Action
The Whole Truth,Drama
The House,Comedy
The Salesman,Drama
Dragonheart: Battle for the Heartfire,Adventure
The Shack,Drama
Slumber,Horror
Tragedy Girls,Horror
Paterson,Comedy
Killing Gunther,Action
Wonderstruck,Drama
My Friend Dahmer,Drama
1922,Crime
The Hunter's Prayer,Action
Mune: Guardian of the Moon,Animation
The Square,Drama
Mine,Thriller
F*&% the Prom,Comedy
The Lodgers,Drama
Thelma,Romance
Gun Shy,Comedy
Billy Lynn's Long Halftime Walk,Drama
Lean on Pete,Drama
God's Own Country,Romance
The Devil's Candy,Horror
Sharknado 5: Global Swarming,Action
Bring It On: Worldwide #Cheersmack,Comedy
Denial,Drama
Starship Troopers: Traitor of Mars,Action
Newness,Romance
Brain on Fire,Drama
Ingrid Goes West,Drama
Christmas Wedding Planner,Romance
Brigsby Bear,Comedy
Bad Santa 2,Comedy
The Gateway,Science Fiction
Their Finest,Romance
Time Trap,Adventure
"I, Daniel Blake",Drama
Trolls Holiday,Adventure
No Game No Life: Zero,Fantasy
You Get Me,Thriller
Sword Art Online: The Movie - Ordinal Scale,Action
Eloise,Horror
Alone in Berlin,Thriller
The Diabolical,Horror
Kill Switch,Science Fiction
Savage Dog,Action
Barbie: Spy Squad,Action
Mayhem,Action
Collide,Thriller
The Marine 5: Battleground,Action
Killing Ground,Horror
Doraemon the Movie 2017: Nobita's Great Adventure in the Antarctic Kachi Kochi,Animation
Kedi,Documentary
The Nut Job 2: Nutty by Nature,Family
The Rider,Drama
Columbus,Drama
The Wizard of Lies,Crime
S.W.A.T.: Under Siege,Action
Max Steel,Action
Mudbound,Drama
Monster Trucks,Action
Barbie Video Game Hero,Animation
Wakefield,Drama
Last Flag Flying,Drama
Operation Chromite,History
Hot Summer Nights,Drama
Same Kind of Different as Me,Drama
The Outcasts,Comedy
Infinitely Polar Bear,Comedy
Game of Thrones: Conquest & Rebellion,Animation
The Recall,Science Fiction
Pokémon the Movie: Volcanion and the Mechanical Marvel,Adventure
Rip Tide,Family
Hangman,Mystery
Devil's Gate,Thriller
A United Kingdom,Drama
Lady Macbeth,Drama
Lucky,Drama
Girls Trip,Comedy
Global Meltdown,Action
Pandora,Thriller
Death Note,Fantasy
Loving,Romance
OtherLife,Science Fiction
Ravenous,Horror
Mary and the Witch's Flower,Fantasy
2048: Nowhere to Run,Science Fiction
Just Getting Started,Action
Shock Wave,Action
The Leisure Seeker,Drama
Abducted in Plain Sight,Documentary
The Secret Scripture,Drama
Naked,Comedy
Coin Heist,Family
The Only Living Boy in New York,Drama
Christmas Inheritance,Romance
Unforgettable,Drama
Lavender,Drama
The Exception,Drama
The Big Bad Fox and Other Tales,Family
Mark Felt: The Man Who Brought Down the White House,Drama
The Little Hours,Comedy
Earth: One Amazing Day,Documentary
Little Evil,Comedy
Bleed for This,Drama
Wheelman,Action
The Breadwinner,Animation
Thank You for Your Service,Drama
Surf's Up 2 - Wave Mania,Animation
Handsome Devil,Drama
Armed Response,Action
The Nile Hilton Incident,Thriller
Birth of the Dragon,Action
A Christmas Prince,Romance
The Birth of a Nation,Drama
From a House on Willow Street,Action
The Wall,Thriller
Drone,Thriller
Small Crimes,Drama
Tour de Pharmacy,Comedy
In a Heartbeat,Family
Bushwick,Thriller
"Night Is Short, Walk on Girl",Comedy
1898: Our Last Men in the Philippines,War
Hounds of Love,Crime
Psych: The Movie,Comedy
Birdboy: The Forgotten Children,Science Fiction
Enter the Warriors Gate,Action
Bomb Scared,Comedy
My Life as a Zucchini,Animation
Dave Chappelle: Deep in the Heart of Texas,Comedy
Frantz,History
First They Killed My Father,Drama
Lucid Dream,Science Fiction
Raees,Thriller
Novitiate,Drama
A Dark Song,Drama
Bedeviled,Horror
Ozzy,Animation
Black Butterfly,Thriller
9/11,Drama
Berlin Syndrome,Mystery
Blame!,Action
Primal Rage,Horror
3 Generations,Comedy
Marshall,Drama
Bokeh,Drama
Feed,Drama
Stronger,Drama
Please Stand By,Comedy
Anna and the Apocalypse,Horror
The Carmilla Movie,Comedy
XX,Horror
The Lure,Horror
Custody,Drama
Kill 'em All,Action
Absolutely Anything,Comedy
American Pastoral,Crime
War Machine,Comedy
Memoir of War,Drama
The Yellow Birds,War
Dismissed,Thriller
Super Dark Times,Drama
November Criminals,Crime
The 9th Life of Louis Drax,Fantasy
Churchill,Drama
The Man Who Invented Christmas,Drama
The Lighthouse of the Orcas,Romance
Goon: Last of the Enforcers,Comedy
Maudie,Drama
Yu-Gi-Oh!: The Dark Side of Dimensions,Adventure
Singularity,Science Fiction
In Dubious Battle,Drama
MFKZ,Science Fiction
Dave Made a Maze,Comedy
Summer 1993,Drama
Barbie: Dolphin Magic,Animation
King Cobra,Crime
Gemini,Mystery
Stephanie,Horror
Boo 2! A Madea Halloween,Horror
Viceroy's House,Drama
Paris Can Wait,Romance
All Nighter,Comedy
Table 19,Comedy
The Discovery,Drama
My Cousin Rachel,Drama
Sweet Virginia,Drama
Kizumonogatari Part 3: Reiketsu,Animation
Message from the King,Thriller
Spielberg,Documentary
White Girl,Drama
Antiporno,Drama
Blade of the Immortal,Action
The Boss Baby,Animation
Jim & Andy: The Great Beyond,Documentary
Arsenal,Action
The Comedian,Comedy
Lazer Team 2,Science Fiction
Phoenix Forgotten,Horror
The Clapper,Comedy
68 Kill,Comedy
2036: Nexus Dawn,Science Fiction
The Snow Queen 3: Fire and Ice,Family
Don't Hang Up,Horror
An Inconvenient Sequel: Truth to Power,Documentary
Rememory,Science Fiction
The Hollow Point,Action
100 Streets,Drama
Team Thor: Part 2,Science Fiction
All I See Is You,Mystery
Una,Drama
Pilgrimage,Action
Blade Runner: Black Out 2022,Action
Dirty Dancing,Music
Small Town Crime,Thriller
Mean Dreams,Drama
Frank & Lola,Drama
All Eyez on Me,Drama
Planetarium,Drama
The Party,Comedy
Band Aid,Comedy
Whitney: Can I Be Me,Documentary
A Stork's Journey,Family
Win It All,Comedy
Temple,History
Rebel in the Rye,Drama
Prodigy,Thriller
The Last Word,Comedy
In This Corner of the World,Drama
The Polka King,Comedy
Finding Your Feet,Comedy
Permission,Comedy
A Street Cat Named Bob,Drama
Film Stars Don't Die in Liverpool,Romance
Victor Crowley,Comedy
Kizumonogatari Part 2: Nekketsu,Animation
Clinical,Thriller
The Institute,Thriller
Walking Out,Adventure
Angela's Christmas,Animation
Louis C.K. 2017,Comedy
The Guardian Brothers,Animation
The Case for Christ,Drama
Sand Castle,Drama
Infidelity in Suburbia,Thriller
I Am Not Your Negro,Documentary
Death Race 2050,Action
Rakka,Action
The Midwife,Drama
Almost Friends,Drama
Beach Rats,Drama
The Young Karl Marx,History
Shimmer Lake,Thriller
Deep,Animation
Wilson,Comedy
Beatriz at Dinner,Comedy
Devil's Whisper,Horror
The Saint,Action
Strong Island,Documentary
The Show,Drama
Like.Share.Follow.,Horror
The Vault,Horror
Voice from the Stone,Drama
Red Nose Day Actually,TV Movie
Imperial Dreams,Drama
Patti Cake$,Drama
Racer and the Jailbird,Crime
Song to Song,Drama
Crooked House,Drama
Chuck,Drama
Everybody Loves Somebody,Romance
Fun Mom Dinner,Comedy
Totem,Horror
Lou,Family
Lake Bodom,Horror
Sleeping Beauties,Fantasy
Dave Chappelle: The Age of Spin,Comedy
The Lost Wife of Robert Durst,Drama
A Family Man,Drama
The Night Watchmen,Comedy
Norman: The Moderate Rise and Tragic Fall of a New York Fixer,Comedy
Take the 10,Comedy
I Remember You,Drama
The Red Turtle,Animation
Darkness Rising,Horror
Conor McGregor: Notorious,Documentary
It Stains the Sands Red,Comedy
Cage Dive,Horror
Damascus Cover,Thriller
Last Rampage,Drama
I Am Michael,Drama
Dave Chappelle: Equanimity,Comedy
Closet Monster,Drama
El Camino Christmas,Comedy
Hasan Minhaj: Homecoming King,Comedy
Before the Flood,Documentary
Havenhurst,Horror
Ismael's Ghosts,Drama
1 Mile To You,Drama
Kings,Romance
The Brand New Testament,Drama
Hickok,Western
The Wilde Wedding,Comedy
Bomb City,Drama
Sweet Country,Drama
Sailor Moon R: The Movie,Animation
I Don't Feel at Home in This World Anymore,Comedy
Scooby-Doo! Shaggy's Showdown,Animation
Altitude,Action
Escape from Mr. Lemoncello's Library,Family
Tokyo Ghoul,Action
Memoir of a Murderer,Thriller
LBJ,Drama
Catfight,Comedy
The Bachelors,Comedy
Tower,Animation
Ghost House,Thriller
Tramps,Comedy
Hey Arnold! The Jungle Movie,Comedy
The Incredible Jessica James,Romance
Demi Lovato: Simply Complicated,Music
Dead Over Heels: An Aurora Teagarden Mystery,TV Movie
A Royal Winter,TV Movie
The Shadow Effect,Science Fiction
Marjorie Prime,Drama
What the Health,Documentary
Casting JonBenet,Documentary
Born in China,Documentary
Our Souls at Night,Romance
Kiss and Kill,Mystery
Manifesto,Drama
The Ciambra,Crime
Smartass,Comedy
Reset,Action
M.F.A.,Thriller
The Dinner,Drama
Where Is Kyra?,Drama
Enter The Wild,Drama
Almost Adults,Comedy
Detour,Thriller
This Beautiful Fantastic,Comedy
The Truth About Lies,Comedy
Burning Sands,Drama
Buster's Mal Heart,Mystery
The Veil,Action
Inhumans: The First Chapter,Science Fiction
The Book of Love,Drama
Blind,Drama
The Most Hated Woman in America,Crime
An Ordinary Man,Action
A Quiet Passion,Drama
The Man from Earth: Holocene,Drama
Handsome: A Netflix Mystery Movie,Comedy
Dead Awake,Horror
"Literally, Right Before Aaron",Drama
Girlfriend's Day,Comedy
Mommy Dead and Dearest,Crime
Hagazussa,Horror
Undercover Grandpa,Family
Awakening the Zodiac,Crime
All Summers End,Drama
The Keeping Hours,Drama
Take Me,Comedy
Slack Bay,Comedy
Jackals,Horror
Don't Kill It,Fantasy
Crayon Shin-chan: Invasion!! Alien Shiriri,Family
Confidential Assignment,Action
Red Dog: True Blue,Comedy
I Am Heath Ledger,Documentary
God of War,Action
Killing Hasselhoff,Comedy
The Ballad of Lefty Brown,Western
Amy Schumer: The Leather Special,Comedy
From Straight A's to XXX,Drama
Empire of the Sharks,Science Fiction
Nightworld,Thriller
American Satan,Thriller
Journey to the West: The Demons Strike Back,Adventure
Running Wild,Drama
The Meyerowitz Stories (New and Selected),Comedy
All I Wish,Comedy
Hotel Transylvania: Puppy!,Family
Zama,Drama
Sleight,Drama
The Immortal Life of Henrietta Lacks,Drama
Palm Swings,Comedy
The Axe Murders of Villisca,Horror
Lost in Paris,Comedy
The Student,Drama
Skybound,Action
Flower,Drama
Freak Show,Comedy
13 Minutes,Drama
The Crash,Crime
Gaga: Five Foot Two,Documentary
Dead Night,Horror
Mountain,Documentary
Bitter Harvest,War
The Monster Project,Action
Female Fight Club,Drama
Mad Genius,Science Fiction
Crash Pad,Comedy
The King's Choice,Action
Cinderella's Hot Night,Fantasy
Operation Avalanche,Thriller
Christmas Getaway,Romance
Most Beautiful Island,Drama
1 Night,Drama
Warriors of the Dawn,War
Carrie Pilby,Comedy
Oceans Rising,Action
The Song of Sway Lake,Drama
Rawhead Rex,Horror
Locked Up,Thriller
Dave Chappelle: The Bird Revelation,Comedy
Izzy Gets the F*ck Across Town,Comedy
Albion: The Enchanted Stallion,Fantasy
The Red Pill,Documentary
Landline,Comedy
The Hero,Drama
Kaabil,Action
Chris Brown: Welcome to My Life,Documentary
Against The Night,Horror
Railroad Tigers,Action
78/52,Documentary
Firebase,Action
Feral,Thriller
Nocturama,Drama
"Murder, She Baked: Just Desserts",Mystery
Dear Basketball,Animation
The Black Room,Horror
AWOL,Drama
All About the Money,Comedy
Aardvark,Drama
Michael Jackson: Searching for Neverland,Drama
Sarah Silverman: A Speck of Dust,Comedy
Atomica,Science Fiction
Bottom of the World,Drama
The Feels,Comedy
Deidra & Laney Rob a Train,Drama
The Eyes of My Mother,Drama
Voyeur,Documentary
The Divine Order,Comedy
Eat Locals,Action
Cezanne and I,Drama
Youth,Drama
Blood Hunt,Thriller
Long Shot,Documentary
Ayla,Thriller
Under the Tree,Drama
Ava,Drama
Non-Transferable,Romance
The Drowning,Drama
Submission,Drama
A Tale of Love and Darkness,Drama
Lowriders,Drama
Frat Star,Drama
The Thousand Faces of Dunjia,Adventure
The Lovers,Comedy
Spark: A Space Tail,Adventure
The Transfiguration,Horror
The Hippopotamus,Comedy
Deadpool: No Good Deed,Action
Last Supper,Science Fiction
Polina,Drama
Abacus: Small Enough to Jail,Documentary
Pin Cushion,Drama
Zygote,Horror
Charlie Charlie,Horror
Breakdown Lane,Drama
American Exorcist,Horror
American Violence,Crime
Once Upon a Time at Christmas,Horror
American Fable,Drama
Bill Burr: Walk Your Way Out,Comedy
The Ticket,Drama
The Sense of an Ending,Mystery
Women & Sometimes Men,Drama
Newton,Comedy
The Ballerina,Thriller
Monster High: Electrified,Family
Napping Princess,Fantasy
Love Beats Rhymes,Music
The Dark Tapes,Horror
Moka,Drama
Puss in Book: Trapped in an Epic Tale,Family
House of the Witch,Horror
Suck It Up,Drama
Master,Crime
Bornless Ones,Horror
David Lynch: The Art Life,Documentary
Alterscape,Science Fiction
Jane,Documentary
Krystal,Drama
Freehold,Comedy
Bombshell: The Hedy Lamarr Story,Documentary
Devil in the Dark,Horror
The Gracefield Incident,Horror
Max 2: White House Hero,Family
5 Headed Shark Attack,Horror
Moana,Adventure
Drink Slay Love,Comedy
Sami Blood,Drama
48 Hours to Live,Crime
Golden Exits,Drama
Charismata,Horror
Blood Money,Thriller
Truth or Dare,Horror
City of Ghosts,War
Wild Awakening,Drama
The Swan Princess: Royally Undercover,Animation
Princess Cyd,Romance
"Roxanne, Roxanne",Drama
Wolves,Drama
"The Games of the V Olympiad Stockholm, 1912",Documentary
Where's the Money?,Comedy
Dead Again in Tombstone,Western
Negative,Thriller
Custody,Drama
Besetment,Thriller
Mother,Thriller
Halloween Pussy Trap Kill! Kill!,Horror
Gremlin,Horror
The Untamed,Science Fiction
The Last Movie Star,Drama
The Farthest,Documentary
Hostages,Drama
Lost in London,Comedy
On Wings of Eagles,Drama
Harry Styles: Behind the Album,Music
Breath,Drama
Beyond Skyline,Action
All Saints,Drama
Pottersville,Comedy
Jerry Before Seinfeld,Comedy
Americano,Family
Night Howl,Horror
Lego Scooby-Doo! Blowout Beach Bash,Animation
The Lullaby,Horror
DriverX,Drama
Moontrap: Target Earth,Action
Bad Grandmas,Action
Blue My Mind,Fantasy
Risk,Documentary
Love at First Bark,Romance
Unhinged,Horror
Butterfly Caught,Drama
Don't Blame Karma on What Happens to You for Being an Asshole,Comedy
Last Men in Aleppo,Documentary
Robo-Dog: Airborne,Family
The Scent of Rain & Lightning,Western
High Fantasy,Drama
Mad Families,Comedy
Ryde,Thriller
The Barn,Horror
Betting on Zero,Documentary
Cross Wars,Action
Giant,Drama
I Do... Until I Don't,Comedy
The Summoning,Thriller
One Week Friends,Romance
Lady-Like,Comedy
Anything,Drama
Codename: Diablo!,Action
Middle Man,Drama
Monster Island,Animation
The Tribes of Palos Verdes,Drama
Hollywood Dirt,Drama
LEGO DC Super Hero Girls: Brain Drain,Animation
Heroin(e),Documentary
A Night at the Garden,Documentary
Get Me Roger Stone,Documentary
Menashe,Drama
Girl Followed,Thriller
Bad Day for the Cut,Thriller
Cut Shoot Kill,Thriller
Domain,Drama
Never Leave Alive,Adventure
"Yes, God, Yes",Comedy
Cold Zone,Action
Oh Lucy!,Comedy
A Plastic Ocean,Documentary
The Current War,Drama
Arrowhead,Action
Troy the Odyssey,Adventure
Instant Death,Action
One Small Indiscretion,Thriller
In Search of Fellini,Drama
Billy Boy,Crime
Score: A Film Music Documentary,Music
Chronic,Drama
The Hatred,Horror
I Am Not a Witch,Drama
Inheritance,Drama
Best F(r)iends: Volume 1,Comedy
The Sound,Thriller
Neverknock,Thriller
Patton Oswalt: Annihilation,Comedy
Justice,Western
"Love, Cecil",Documentary
The Night My Mother Killed My Father,Comedy
A Joyous Christmas,TV Movie
Blood Feast,Horror
Clash,Thriller
Alien Invasion: S.U.M.1,Science Fiction
Jagga Jasoos,Adventure
Moonlight in Vermont,Romance
The Creature Below,Horror
Too Funny to Fail: The Life and Death of The Dana Carvey Show,Comedy
Sun Dogs,Drama
Garden Party,Animation
The Holly Kane Experiment,Drama
Liquid Truth,Drama
A Dash of Love,Romance
The Relationtrip,Comedy
Circus Kane,Horror
Priceless,Drama
In Syria,Drama
Jim Gaffigan: Cinco,Comedy
Gnaw,Horror
Crazy Famous,Action
Awaken the Shadowman,Thriller
Land of Smiles,Adventure
Punching Henry,Comedy
The Sandman,Horror
Bitch,Family
Neal Brennan: 3 Mics,Comedy
Speech & Debate,Comedy
Trevor Noah: Afraid of the Dark,Comedy
Godspeed,Drama
The Christmas Cottage,Romance
Blame,Drama
Eating Animals,Documentary
iGirlfriend,Comedy
Get Big,Comedy
The Crossing,Horror
Abe & Phil's Last Poker Game,Drama
Gray Matter,Science Fiction
Blurred Lines: Inside the Art World,Documentary
Bigger Fatter Liar,Adventure
The Female Brain,Comedy
Toxic Shark,Horror
Inoperable,Horror
Garage Sale Mystery: Murder Most Medieval,TV Movie
Garage Sale Mystery: Murder By Text,TV Movie
Sleepwalker,Thriller
Christmas Next Door,Romance
The Trip to Spain,Comedy
Lost Cat Corona,Comedy
